county,year,month,wildfire_acres
Mono,2014.0,7.0,93.04613000000013
Mono,2014.0,9.0,91.51108999999997
Mono,2015.0,2.0,6630.058708964119
Mono,2015.0,8.0,3815.8859999999945
Mono,2015.0,9.0,26.89483000000001
Mono,2016.0,6.0,641.2314000000009
Mono,2016.0,8.0,2955.6325099999926
Mono,2016.0,9.0,5457.981000000022
Mono,2017.0,7.0,394.8167999999996
Mono,2017.0,8.0,8595.686197151399
Mono,2018.0,7.0,745.0168000000001
Mono,2018.0,8.0,11.736489999999993
Mono,2018.0,9.0,6972.251999999985
Mono,2019.0,7.0,6627.0782499999905
Mono,2019.0,,4.613460999999994
Monterey,2000.0,7.0,5811.851000000001
Monterey,2000.0,9.0,50.47566185854199
Monterey,2000.0,,2773.1349968810373
Monterey,2001.0,5.0,35.831730000000015
Monterey,2001.0,6.0,545.0622900000002
Monterey,2003.0,6.0,57.22686
Monterey,2003.0,7.0,879.5340899999997
Monterey,2003.0,8.0,705.3404
Monterey,2003.0,9.0,67.17597999999995
Monterey,2004.0,4.0,49.674360000000036
Monterey,2004.0,6.0,343.1885999999997
Monterey,2004.0,7.0,18.116339999999997
Monterey,2005.0,5.0,58.955259999999996
Monterey,2005.0,6.0,71.01252999999998
Monterey,2005.0,7.0,182.39305701982101
Monterey,2005.0,8.0,142.30664000000002
Monterey,2005.0,9.0,1409.2175
Monterey,2005.0,10.0,7.196554
Monterey,2006.0,7.0,15033.725990000023
Monterey,2006.0,8.0,11.35209
Monterey,2007.0,3.0,37.53804999999999
Monterey,2007.0,5.0,42.86092000000001
Monterey,2007.0,7.0,49.41500999999998
Monterey,2007.0,8.0,42.58894016283192
Monterey,2007.0,10.0,24.8429
Monterey,2007.0,11.0,19.520589999999984
Monterey,2008.0,6.0,240229.7426699996
Monterey,2008.0,8.0,402.39530000000013
Monterey,2008.0,9.0,16265.770000000051
Monterey,2008.0,10.0,102.6033
Monterey,2009.0,6.0,153.44919000000007
Monterey,2009.0,8.0,9044.021500000004
Monterey,2010.0,6.0,67.80589100000003
Monterey,2010.0,7.0,102.49679
Monterey,2010.0,8.0,75.87456999999998
Monterey,2010.0,11.0,51.29941999999999
Monterey,2011.0,5.0,1216.916099999999
Monterey,2011.0,6.0,19.650180000000024
Monterey,2011.0,7.0,315.61769000000004
Monterey,2011.0,8.0,494.2857799999999
Monterey,2011.0,11.0,60.32643999999999
Monterey,2012.0,1.0,26.509859999999996
Monterey,2012.0,2.0,12.07879
Monterey,2012.0,6.0,66.95442000000007
Monterey,2012.0,7.0,2352.5085657963446
Monterey,2012.0,8.0,65.24154999999999
Monterey,2012.0,11.0,22.77575
Monterey,2013.0,6.0,105.29130000000005
Monterey,2013.0,7.0,212.4644999999999
Monterey,2013.0,8.0,14.965619999999998
Monterey,2013.0,12.0,913.9629999999996
Monterey,2014.0,3.0,190.40120000000002
Monterey,2014.0,4.0,55.33625999999996
Monterey,2015.0,5.0,66.02117000000003
Monterey,2015.0,9.0,1165.9336899999976
Monterey,2016.0,5.0,3916.075549999998
Monterey,2016.0,6.0,2804.9889100614546
Monterey,2016.0,7.0,132209.0752000005
Monterey,2016.0,8.0,4343.201528143084
Monterey,2017.0,5.0,40.85509999999999
Monterey,2017.0,6.0,14.10511
Monterey,2017.0,7.0,4683.637270407184
Monterey,2017.0,8.0,106.47683
Monterey,2017.0,9.0,74.19441000000002
Monterey,2018.0,6.0,310.23601999999926
Monterey,2018.0,8.0,2906.029599999998
Monterey,2018.0,9.0,471.64877999999976
Monterey,2018.0,10.0,171.94159999999994
Monterey,2019.0,5.0,13.473979999999989
Monterey,2019.0,6.0,2694.7590399999995
Monterey,2019.0,7.0,817.3337399999998
Monterey,2019.0,9.0,86.40091000000001
Monterey,2019.0,10.0,190.28630427431708
Napa,2000.0,6.0,4859.857999999996
Napa,2002.0,8.0,753.8942
Napa,2003.0,10.0,69.32242
Napa,2004.0,10.0,32678.625581212742
Napa,2005.0,9.0,261.4779
Napa,2005.0,10.0,9.030695532768611
Napa,2006.0,6.0,66.28174999999999
Napa,2006.0,7.0,59.778314
Napa,2006.0,9.0,377.33110000000005
Napa,2006.0,10.0,71.22916000000002
Napa,2007.0,7.0,46.32198999999998
Napa,2008.0,6.0,767.2536199825929
Napa,2008.0,8.0,187.10255999999998
Napa,2008.0,10.0,233.1020999999999
Napa,2011.0,8.0,507.8068999999999
Napa,2012.0,2.0,196.72180000000006
Napa,2013.0,4.0,62.412679
Napa,2013.0,5.0,14.288323700000008
Napa,2013.0,7.0,10.290179999999994
Napa,2013.0,10.0,303.92679999999956
Napa,2013.0,11.0,187.25530000000012
Napa,2014.0,7.0,3927.735594874988
Napa,2015.0,6.0,27.71869
Napa,2015.0,7.0,238.7742684793653
Napa,2015.0,8.0,3854.377081149
Napa,2015.0,9.0,1276.5834139637927
Napa,2016.0,6.0,17.34527999999999
Napa,2016.0,8.0,247.34681597024525
Napa,2017.0,7.0,30.000420000000005
Napa,2017.0,8.0,114.11679999999997
Napa,2017.0,9.0,27.92571999999999
Napa,2017.0,10.0,69994.21455299058
Napa,2018.0,5.0,12.94914
Napa,2018.0,6.0,32709.50944508909
Napa,2018.0,7.0,136.79540000000028
Napa,2018.0,8.0,109.30019000000004
Napa,2018.0,9.0,2488.2180000000008
Napa,2019.0,7.0,48.001410000000014
Napa,2019.0,10.0,525.4355643313614
Nevada,2001.0,6.0,5322.490357430338
Nevada,2001.0,8.0,49.77341710124121
Nevada,2001.0,11.0,142.28260000000006
Nevada,2002.0,7.0,20.13692
Nevada,2002.0,9.0,215.88039999999984
Nevada,2002.0,11.0,355.84569999999997
Nevada,2003.0,9.0,60.72409999999999
Nevada,2003.0,10.0,85.22264
Nevada,2003.0,11.0,11.994470000000005
Nevada,2004.0,7.0,35.36984
Nevada,2004.0,8.0,34.47135999999999
Nevada,2004.0,11.0,16.969210000000004
Nevada,2005.0,9.0,110.10619999999999
Nevada,2005.0,11.0,7.658942
Nevada,2006.0,8.0,42.55009999999998
Nevada,2006.0,9.0,40.931877
Nevada,2007.0,7.0,14.476449999999996
Nevada,2007.0,8.0,158.76783
Nevada,2007.0,9.0,23.712740000000014
Nevada,2007.0,10.0,146.03269999999986
Nevada,2008.0,5.0,14.37921
Nevada,2008.0,6.0,3582.2279999999973
Nevada,2009.0,8.0,834.8763231456234
Nevada,2009.0,9.0,21.28701999999999
Nevada,2011.0,12.0,16.591210000000004
Nevada,2013.0,8.0,47.90649
Nevada,2013.0,9.0,9.204685000000003
Nevada,2014.0,5.0,9.584885999999996
Nevada,2014.0,7.0,48.72858999999999
Nevada,2014.0,8.0,81.86262000000002
Nevada,2014.0,9.0,248.0788
Nevada,2015.0,6.0,17.75665999999999
Nevada,2015.0,7.0,2315.630000000004
Nevada,2015.0,9.0,30.55511000000002
Nevada,2016.0,6.0,10.511241299262224
Nevada,2016.0,9.0,61.89772999999998
Nevada,2017.0,7.0,109.08560000000006
Nevada,2017.0,8.0,392.48520000000013
Nevada,2017.0,10.0,915.3200499999994
Nevada,2018.0,8.0,8.581825999999996
Orange,2000.0,6.0,11.412929999999998
Orange,2000.0,9.0,445.1155
Orange,2000.0,12.0,51.68973000000001
Orange,2001.0,9.0,31.703044000000002
Orange,2001.0,,0.8448189000000003
Orange,2002.0,1.0,74.32557000000003
Orange,2002.0,2.0,2123.585390223181
Orange,2002.0,4.0,235.90930025636507
Orange,2002.0,5.0,1498.9705339999994
Orange,2002.0,6.0,216.679592
Orange,2002.0,11.0,496.7691000000003
Orange,2004.0,2.0,4.767302999999999
Orange,2004.0,6.0,87.11233000000001
Orange,2004.0,7.0,16.064789999999995
Orange,2004.0,8.0,37.72116600000001
Orange,2004.0,9.0,30.109079999999985
Orange,2005.0,7.0,961.301638180443
Orange,2006.0,2.0,10515.84839749275
Orange,2007.0,1.0,14.803359999999998
Orange,2007.0,3.0,1620.921573000001
Orange,2007.0,4.0,8.335956000000005
Orange,2007.0,5.0,0.5770382
Orange,2007.0,6.0,10.368299899999998
Orange,2007.0,7.0,112.64060999999997
Orange,2007.0,9.0,2.4546259999999998
Orange,2007.0,10.0,28429.980000000018
Orange,2008.0,11.0,15602.912695678788
Orange,2009.0,8.0,7.666874999999998
Orange,2009.0,9.0,16.4927
Orange,2009.0,11.0,141.97769999999997
Orange,2010.0,9.0,38.37837999999999
Orange,2011.0,7.0,509.4744270000002
Orange,2011.0,11.0,15.492249999999999
Orange,2012.0,9.0,43.97403
Orange,2014.0,9.0,953.7198168127259
Orange,2015.0,7.0,227.6405499999999
Orange,2015.0,9.0,15.64318000000001
Orange,2016.0,6.0,135.64221000000003
Orange,2016.0,7.0,14.006950000000009
Orange,2016.0,8.0,156.60080000000005
Orange,2016.0,9.0,116.93728000000002
Orange,2016.0,11.0,55.27859999999998
Orange,2017.0,1.0,0.003896726000000001
Orange,2017.0,5.0,0.4889542
Orange,2017.0,6.0,90.68936603960228
Orange,2017.0,7.0,5.505399012999997
Orange,2017.0,8.0,14.130997029999996
Orange,2017.0,9.0,654.2282469574981
Orange,2017.0,10.0,9207.748661886071
Orange,2017.0,11.0,0.15309742300000004
Orange,2017.0,12.0,0.549779015
Orange,2018.0,1.0,0.6805400599999999
Orange,2018.0,2.0,0.034455984999999995
Orange,2018.0,3.0,0.004819541
Orange,2018.0,4.0,7.518082999999997
Orange,2018.0,6.0,334.1111135000004
Orange,2018.0,7.0,0.5318001
Orange,2018.0,8.0,7484.497560364076
Orange,2018.0,9.0,0.1088589900000001
Orange,2018.0,11.0,0.7929642000000003
Orange,2019.0,5.0,2.2969400000000024
Orange,2019.0,7.0,3.7639600000000057
Orange,2019.0,9.0,42.22203000000005
Orange,2019.0,10.0,1.3227320000000025
Orange,2019.0,11.0,2.1477549999999983
Placer,2000.0,8.0,593.1447599999999
Placer,2001.0,5.0,372.1003
Placer,2001.0,6.0,14.498259354633385
Placer,2001.0,7.0,142.6332
Placer,2001.0,8.0,21730.36843289876
Placer,2001.0,9.0,1427.0649999999998
Placer,2002.0,6.0,284.2473999999999
Placer,2002.0,8.0,46.05533999999998
Placer,2002.0,9.0,594.3346999999995
Placer,2003.0,6.0,52.14443
Placer,2003.0,7.0,26.92023000000001
Placer,2003.0,8.0,841.4244000000002
Placer,2003.0,9.0,38.79679000000003
Placer,2003.0,11.0,338.80159999999995
Placer,2004.0,5.0,14.417920000000004
Placer,2004.0,7.0,31.905290000000008
Placer,2004.0,8.0,934.3998000000003
Placer,2004.0,11.0,5.630928999999998
Placer,2005.0,9.0,29.691560000000006
Placer,2006.0,8.0,51.95564999999999
Placer,2006.0,9.0,8420.040802583258
Placer,2007.0,4.0,24.324839999999984
Placer,2007.0,5.0,20.309360000000005
Placer,2007.0,6.0,155.85494999999997
Placer,2007.0,7.0,1061.5950999999993
Placer,2007.0,8.0,34.99945
Placer,2007.0,9.0,44.904819999999994
Placer,2008.0,5.0,121.39281999999997
Placer,2008.0,6.0,21174.033269999996
Placer,2008.0,7.0,80.08478999999998
Placer,2008.0,8.0,20.24418000000001
Placer,2008.0,9.0,1089.8619999999996
Placer,2008.0,10.0,49.57579000000002
Placer,2009.0,5.0,15.640189999999999
Placer,2009.0,6.0,118.92786999999996
Placer,2009.0,7.0,978.6346553837054
Placer,2009.0,8.0,353.02624799999984
Placer,2009.0,9.0,103.11864899999996
Placer,2010.0,6.0,207.22079000000002
Placer,2010.0,7.0,147.57761000000005
Placer,2010.0,8.0,478.9084000000001
Placer,2010.0,9.0,90.49552000000004
Placer,2010.0,10.0,78.56837999999998
Placer,2011.0,7.0,80.91879
Placer,2011.0,8.0,16.47446
Placer,2011.0,9.0,1.2133815640285315
Placer,2011.0,11.0,75.98407000000003
Placer,2011.0,12.0,101.2743
Placer,2012.0,6.0,286.98193000000026
Placer,2012.0,7.0,2648.2637600000003
Placer,2012.0,8.0,15.10151
Placer,2012.0,10.0,79.67567
Placer,2013.0,5.0,24.32616000000002
Placer,2013.0,6.0,273.236281
Placer,2013.0,8.0,27471.290890000044
Placer,2014.0,1.0,104.1804
Placer,2014.0,7.0,21.53448999999999
Placer,2014.0,9.0,29313.58375814406
Placer,2014.0,10.0,458.97549999999995
Placer,2015.0,1.0,79.82505
Placer,2015.0,6.0,116.45539999999988
Placer,2015.0,7.0,620.9747898684044
Placer,2015.0,8.0,9.868065
Placer,2015.0,9.0,20.31422
Placer,2016.0,3.0,22.820769999999996
Placer,2016.0,5.0,170.9165599999998
Placer,2016.0,6.0,198.9937732627689
Placer,2016.0,9.0,36.36194900000001
Placer,2016.0,10.0,13.91478
Placer,2017.0,7.0,13.142062000000001
Placer,2017.0,8.0,52.024470000000036
Placer,2017.0,9.0,0.8926888999999999
Placer,2017.0,10.0,7.34516
Placer,2018.0,6.0,35.157612999999984
Placer,2018.0,7.0,31.541634367853163
Placer,2018.0,8.0,754.8066300000002
Placer,2018.0,9.0,1119.7720000000008
Placer,2019.0,5.0,64.90492999999995
Placer,2019.0,6.0,174.28387999999984
Placer,2019.0,10.0,20.31682000000003
Placer,2019.0,11.0,24.59045
Plumas,2000.0,8.0,55765.80577149883
Plumas,2001.0,7.0,3526.3310000000024
Plumas,2002.0,6.0,9.287744
Plumas,2002.0,7.0,47.84096
Plumas,2002.0,8.0,12.905689999999982
Plumas,2003.0,7.0,1821.898840162086
Plumas,2003.0,9.0,48.46294154136608
Plumas,2004.0,4.0,91.00238
Plumas,2004.0,5.0,566.9302999999999
Plumas,2004.0,7.0,11.27117
Plumas,2004.0,11.0,146.58452999999997
Plumas,2005.0,3.0,17.67499
Plumas,2005.0,9.0,30.99305
Plumas,2006.0,6.0,3545.2557600000005
Plumas,2006.0,7.0,402.61105999999984
Plumas,2006.0,8.0,27.437020000000008
Plumas,2007.0,5.0,77.27325999999998
Plumas,2007.0,7.0,22768.734740000018
Plumas,2007.0,9.0,64525.328969441885
Plumas,2007.0,10.0,26.605600000000006
Plumas,2008.0,6.0,17572.966404893814
Plumas,2008.0,7.0,22643.538178492345
Plumas,2008.0,9.0,40.33420999999999
Plumas,2009.0,4.0,284.4516999999999
Plumas,2009.0,8.0,271.00736441396276
Plumas,2009.0,9.0,310.5700999999996
Plumas,2010.0,7.0,1175.6737899999994
Plumas,2010.0,8.0,62.023759999999996
Plumas,2011.0,8.0,27.341359999999995
Plumas,2012.0,3.0,11.951500000000001
Plumas,2012.0,7.0,77061.38613400015
Plumas,2013.0,8.0,489.63684520000004
Plumas,2014.0,7.0,28.6142
Plumas,2015.0,2.0,15.840179999999991
Plumas,2015.0,6.0,129.28549999999998
Plumas,2015.0,7.0,11.925338122400357
Plumas,2016.0,8.0,12.202659999999993
Plumas,2016.0,9.0,248.37019999999998
Plumas,2017.0,6.0,81.01154799999988
Plumas,2017.0,7.0,4370.2242663980505
Plumas,2017.0,8.0,1077.9091400000007
Plumas,2017.0,9.0,718.0973100000006
Plumas,2018.0,4.0,20.242490000000004
Plumas,2018.0,7.0,87.34658000000002
Plumas,2018.0,8.0,117.07559999999995
Plumas,2018.0,9.0,185.50850513966725
Plumas,2018.0,11.0,313.0341440657942
Plumas,2019.0,6.0,55.69778800000001
Plumas,2019.0,9.0,54722.60604200827
Plumas,2019.0,11.0,73.55267000000002
Riverside,2000.0,7.0,4487.697843959395
Riverside,2000.0,8.0,18.295899999999996
Riverside,2000.0,9.0,443.8463000000001
Riverside,2001.0,6.0,2015.657
Riverside,2001.0,7.0,1474.6534345080308
Riverside,2001.0,8.0,9.820583000000001
Riverside,2001.0,9.0,21.041719999999998
Riverside,2001.0,10.0,181.60950000000003
Riverside,2002.0,2.0,110.77460977682023
Riverside,2002.0,3.0,193.16549999999998
Riverside,2002.0,4.0,99.73052972218447
Riverside,2002.0,6.0,397.1024999999999
Riverside,2003.0,5.0,50.863029999999995
Riverside,2003.0,6.0,259.7686999999998
Riverside,2003.0,7.0,6371.197979973488
Riverside,2003.0,8.0,2129.9691990076935
Riverside,2003.0,9.0,106.80729999999998
Riverside,2003.0,10.0,12787.195999999993
Riverside,2004.0,4.0,2456.2819999999983
Riverside,2004.0,5.0,28106.01262200001
Riverside,2004.0,6.0,20.486019999999996
Riverside,2004.0,7.0,8607.318460000002
Riverside,2004.0,8.0,283.2068599999996
Riverside,2004.0,9.0,184.0792000000001
Riverside,2004.0,10.0,10.193600000000002
Riverside,2004.0,11.0,65.3838400000001
Riverside,2005.0,4.0,32.569990000000004
Riverside,2005.0,5.0,84.19161199999994
Riverside,2005.0,6.0,2749.3399954432352
Riverside,2005.0,7.0,228.03440000000012
Riverside,2005.0,8.0,5596.322899999987
Riverside,2005.0,9.0,1459.91129
Riverside,2005.0,10.0,6532.973000000016
Riverside,2006.0,2.0,76.13160250724412
Riverside,2006.0,6.0,35.437189999999994
Riverside,2006.0,7.0,9448.657651910855
Riverside,2006.0,8.0,900.0092000000002
Riverside,2006.0,9.0,64.08255
Riverside,2006.0,10.0,40676.81029999999
Riverside,2006.0,11.0,220.22729999999999
Riverside,2007.0,3.0,1637.6013999999986
Riverside,2007.0,4.0,158.0416000000001
Riverside,2007.0,5.0,1045.52346
Riverside,2007.0,7.0,224.31750000000005
Riverside,2007.0,8.0,100.15800000000003
Riverside,2007.0,9.0,457.0701000000002
Riverside,2007.0,10.0,1448.24381
Riverside,2007.0,12.0,42.57692999999999
Riverside,2008.0,4.0,1226.4561999999999
Riverside,2008.0,6.0,175.67180999999997
Riverside,2008.0,8.0,134.9656
Riverside,2008.0,11.0,462.6255691700188
Riverside,2009.0,3.0,67.66906000000002
Riverside,2009.0,4.0,49.938080000000014
Riverside,2009.0,5.0,450.7557000000001
Riverside,2009.0,7.0,916.31263
Riverside,2009.0,8.0,2410.617999999999
Riverside,2009.0,9.0,538.3945999999991
Riverside,2009.0,10.0,22.35841000000002
Riverside,2010.0,1.0,109.51600000000003
Riverside,2010.0,5.0,1696.6180279616676
Riverside,2010.0,6.0,291.67460000000005
Riverside,2010.0,7.0,1320.979189999999
Riverside,2010.0,8.0,583.0245900000004
Riverside,2010.0,9.0,277.13235999999995
Riverside,2011.0,5.0,33.41822
Riverside,2011.0,6.0,340.4652899999999
Riverside,2011.0,7.0,238.85024999999996
Riverside,2011.0,8.0,1733.323649999999
Riverside,2011.0,9.0,559.8460200000003
Riverside,2011.0,10.0,68.23272999999993
Riverside,2012.0,1.0,13.527369999999998
Riverside,2012.0,5.0,695.9810799999998
Riverside,2012.0,6.0,2825.9465870000004
Riverside,2012.0,7.0,169.95502
Riverside,2012.0,8.0,3670.911132300003
Riverside,2012.0,9.0,188.61637999999996
Riverside,2012.0,11.0,152.13503999999995
Riverside,2013.0,1.0,10.543010000000017
Riverside,2013.0,2.0,362.23780000000005
Riverside,2013.0,5.0,3899.819444
Riverside,2013.0,6.0,2433.9052269692584
Riverside,2013.0,7.0,27732.33790000004
Riverside,2013.0,8.0,21915.252539999998
Riverside,2013.0,9.0,87.249895437422
Riverside,2013.0,10.0,24.745320000000028
Riverside,2013.0,11.0,27.819540000000018
Riverside,2014.0,2.0,19.093980000000002
Riverside,2014.0,6.0,83.96148100000002
Riverside,2014.0,7.0,77.76864000000002
Riverside,2014.0,9.0,5.293083187272669
Riverside,2014.0,10.0,10.99211
Riverside,2015.0,3.0,16.00883
Riverside,2015.0,4.0,1048.6890000000012
Riverside,2015.0,6.0,32.792321000000015
Riverside,2015.0,7.0,222.0736070000001
Riverside,2015.0,8.0,543.5366000000002
Riverside,2015.0,9.0,12.936360000000004
Riverside,2015.0,10.0,69.16941000000006
Riverside,2016.0,6.0,139.96179999999998
Riverside,2016.0,7.0,141.94728400000008
Riverside,2016.0,8.0,1494.85397
Riverside,2017.0,4.0,1011.3991199999998
Riverside,2017.0,5.0,243.64523999999972
Riverside,2017.0,6.0,6388.700719999991
Riverside,2017.0,7.0,221.67635000000067
Riverside,2017.0,8.0,1159.5857699999997
Riverside,2017.0,9.0,5816.910736736063
Riverside,2017.0,10.0,908.0510799999981
Riverside,2018.0,5.0,1260.9870000000003
Riverside,2018.0,6.0,155.62424828890485
Riverside,2018.0,7.0,13866.50222999999
Riverside,2018.0,8.0,15541.717824065885
Riverside,2018.0,9.0,21.580159999999992
Riverside,2018.0,,281.62249999999983
Riverside,2019.0,3.0,564.2154
Riverside,2019.0,6.0,521.9408
Riverside,2019.0,7.0,81.65114999999997
Riverside,2019.0,8.0,110.86526000000006
Riverside,2019.0,9.0,2689.235000000001
Riverside,2019.0,10.0,1645.9325258136935
Sacramento,2001.0,6.0,687.1046000000001
Sacramento,2001.0,7.0,591.3072399999998
Sacramento,2002.0,6.0,382.43228166515115
Sacramento,2002.0,7.0,80.64008
Sacramento,2002.0,9.0,17.45142
Sacramento,2002.0,10.0,169.90140000000008
Sacramento,2004.0,4.0,609.0591000000001
Sacramento,2005.0,9.0,103.5365
Sacramento,2015.0,7.0,414.16006268301595
Sacramento,2016.0,6.0,51.76940204857398
Sacramento,2016.0,7.0,5.9795669999999825
Sacramento,2016.0,9.0,40.22325000000003
Sacramento,2016.0,,86.69640999999991
Sacramento,2017.0,7.0,1311.9913725396698
Sacramento,2018.0,6.0,63.77449999999998
Sacramento,2018.0,7.0,86.01681042738613
Sacramento,2019.0,8.0,84.32344000000002
San Benito,2000.0,9.0,1685.4573381414584
San Benito,2001.0,6.0,325.99179999999996
San Benito,2002.0,7.0,63.31601000000001
San Benito,2003.0,5.0,632.0135999999997
San Benito,2004.0,8.0,134.6843
San Benito,2005.0,7.0,0.01614298017846127
San Benito,2005.0,11.0,15.624530000000004
San Benito,2006.0,7.0,74.28204999999998
San Benito,2006.0,12.0,13.179949999999998
San Benito,2007.0,6.0,33.98232
San Benito,2007.0,8.0,457.4001100000001
San Benito,2008.0,6.0,3786.914999999999
San Benito,2010.0,3.0,22.459620000000005
San Benito,2010.0,7.0,21.02459999999999
San Benito,2010.0,8.0,44.946279999999994
San Benito,2011.0,6.0,14.714640000000003
San Benito,2011.0,7.0,12.57177
San Benito,2011.0,8.0,101.13028
San Benito,2011.0,9.0,27.03495000000004
San Benito,2011.0,12.0,21.28499000000001
San Benito,2012.0,7.0,30.70730000000002
San Benito,2012.0,8.0,93.35648
San Benito,2013.0,5.0,353.49410000000057
San Benito,2013.0,7.0,92.91267
San Benito,2015.0,7.0,56.30732
San Benito,2015.0,10.0,686.7833000000004
San Benito,2016.0,6.0,190.3251599385449
San Benito,2016.0,7.0,94.94749000000002
San Benito,2017.0,5.0,20.627490000000012
San Benito,2017.0,7.0,67.33797999999999
San Benito,2017.0,11.0,48.32974000000002
San Benito,2018.0,2.0,15.676769999999994
San Benito,2018.0,6.0,2337.237830000001
San Benito,2018.0,7.0,362.29892
San Benito,2019.0,6.0,53.16127999999999
San Benito,2019.0,9.0,167.3328
San Bernardino,2001.0,6.0,1256.3412500000018
San Bernardino,2001.0,7.0,1760.1887654919706
San Bernardino,2001.0,8.0,76.10400000000003
San Bernardino,2001.0,9.0,265.13849999999996
San Bernardino,2002.0,4.0,584.0554800214459
San Bernardino,2002.0,5.0,2611.2709700000028
San Bernardino,2002.0,6.0,13385.250000000015
San Bernardino,2002.0,8.0,555.2105999999997
San Bernardino,2002.0,10.0,44.01982
San Bernardino,2003.0,8.0,3.4218009923068293
San Bernardino,2003.0,9.0,1157.0749999999991
San Bernardino,2003.0,10.0,145924.77214802033
San Bernardino,2004.0,1.0,512.9035999999999
San Bernardino,2004.0,8.0,70.40874
San Bernardino,2004.0,9.0,1378.2483699999996
San Bernardino,2005.0,5.0,252.81649999999996
San Bernardino,2005.0,6.0,76385.25355655674
San Bernardino,2005.0,7.0,2016.108043470488
San Bernardino,2005.0,8.0,1064.7220599999994
San Bernardino,2005.0,9.0,810.0340999999993
San Bernardino,2005.0,10.0,938.6616000000006
San Bernardino,2005.0,11.0,69.78516
San Bernardino,2006.0,1.0,477.11140000000086
San Bernardino,2006.0,6.0,383.6605599999999
San Bernardino,2006.0,7.0,84713.15597008912
San Bernardino,2006.0,8.0,2131.007999999996
San Bernardino,2006.0,9.0,3253.733209999998
San Bernardino,2006.0,11.0,81.04463000000004
San Bernardino,2007.0,1.0,208.7144000000001
San Bernardino,2007.0,3.0,4099.966000000004
San Bernardino,2007.0,5.0,98.36820999999999
San Bernardino,2007.0,6.0,61.75764000000001
San Bernardino,2007.0,7.0,470.50621999999976
San Bernardino,2007.0,8.0,338.59369999999996
San Bernardino,2007.0,9.0,13841.963069999998
San Bernardino,2007.0,10.0,15120.756929999985
San Bernardino,2007.0,,31.79748999999995
San Bernardino,2008.0,5.0,216.23215768324798
San Bernardino,2008.0,6.0,450.33634000000006
San Bernardino,2008.0,7.0,262.61240000000004
San Bernardino,2008.0,8.0,41.918449999999986
San Bernardino,2008.0,9.0,180.4367400000001
San Bernardino,2008.0,10.0,535.0420999999999
San Bernardino,2008.0,11.0,12139.121124605079
San Bernardino,2009.0,5.0,72.86634000000006
San Bernardino,2009.0,6.0,210.29690000000005
San Bernardino,2009.0,7.0,218.53974306391288
San Bernardino,2009.0,8.0,1821.9425000000006
San Bernardino,2009.0,9.0,348.14160000000004
San Bernardino,2009.0,10.0,7237.87300000001
San Bernardino,2009.0,11.0,18.006451517224537
San Bernardino,2010.0,5.0,235.1225420383336
San Bernardino,2010.0,6.0,51.34924
San Bernardino,2010.0,8.0,82.24768000000003
San Bernardino,2010.0,11.0,119.44250000000002
San Bernardino,2011.0,5.0,521.3804770000004
San Bernardino,2011.0,6.0,437.8474000000001
San Bernardino,2011.0,7.0,123.24764000000002
San Bernardino,2011.0,8.0,2347.813235301495
San Bernardino,2011.0,9.0,1159.324999999999
San Bernardino,2011.0,10.0,63.185570000000055
San Bernardino,2012.0,1.0,8.931617
San Bernardino,2012.0,6.0,337.6423179248335
San Bernardino,2012.0,7.0,22.66902
San Bernardino,2012.0,8.0,32.75107000000002
San Bernardino,2012.0,9.0,67.79267000000002
San Bernardino,2012.0,11.0,334.49050000000005
San Bernardino,2013.0,3.0,0.9463347999999999
San Bernardino,2013.0,4.0,14.400599999999994
San Bernardino,2013.0,5.0,87.90626
San Bernardino,2013.0,6.0,1920.5586430307417
San Bernardino,2013.0,7.0,12.057069999999998
San Bernardino,2013.0,8.0,763.8198700000002
San Bernardino,2013.0,9.0,126.20965456257791
San Bernardino,2013.0,11.0,5.235994000000004
San Bernardino,2014.0,4.0,2141.841
San Bernardino,2014.0,5.0,23.447210000000013
San Bernardino,2014.0,6.0,21.242570000000047
San Bernardino,2015.0,5.0,9.836316
San Bernardino,2015.0,6.0,31405.835811999732
San Bernardino,2015.0,7.0,4303.090689999973
San Bernardino,2015.0,8.0,112.57164000000003
San Bernardino,2016.0,5.0,928.4772000000002
San Bernardino,2016.0,7.0,13.593029999999997
San Bernardino,2016.0,8.0,44413.787680000045
San Bernardino,2016.0,9.0,17.31615
San Bernardino,2016.0,10.0,14.049770000000029
San Bernardino,2017.0,4.0,93.15665999999992
San Bernardino,2017.0,5.0,23.11175699999999
San Bernardino,2017.0,6.0,2262.4050089999982
San Bernardino,2017.0,7.0,814.4509110000002
San Bernardino,2017.0,8.0,336.62379999999985
San Bernardino,2017.0,9.0,67.90687224642777
San Bernardino,2017.0,11.0,325.51350000000025
San Bernardino,2018.0,6.0,33.457751711095135
San Bernardino,2018.0,7.0,1404.4396499999984
San Bernardino,2018.0,8.0,80.93841999999994
San Bernardino,2018.0,9.0,51.38762000000002
San Bernardino,2018.0,10.0,34.76905999999998
San Bernardino,2019.0,6.0,14.69957999999999
San Bernardino,2019.0,7.0,16.134970000000063
San Bernardino,2019.0,10.0,300.3999741863075
San Bernardino,2019.0,,66.58718000000002
San Diego,2000.0,4.0,11.276810000000001
San Diego,2000.0,6.0,1592.4634000000008
San Diego,2000.0,7.0,7879.236686040605
San Diego,2000.0,9.0,514.29139
San Diego,2001.0,1.0,10438.02000000002
